name,vote_count,vote_average,revenue
Estudios Picasso,3122.0,7.6,83258226.0
Aja / Levasseur Productions,599.0,5.3,83188165.0
Chako Film Company,599.0,5.3,83188165.0
Ixtlan,784.0,6.2,82966152.0
Alliance Atlantis Communications,586.5,7.15,82961692.0
Maple Shade Films,833.0,4.2,82102379.0
Frantic Films,833.0,4.2,82102379.0
Catwoman Films,833.0,4.2,82102379.0
Mango Farms,987.0,5.6,82087155.0
Tailor Made,987.0,5.6,82087155.0
Quick Six Entertainment,987.0,5.6,82087155.0
Deutscher Filmförderfonds (DFFF),1183.0,5.5,81967450.0
Amen Ra Films,777.25,5.925000000000001,81628282.75
Kramer & Sigman Films,1450.0,6.1,81373640.5
Hard Eight Pictures,953.6666666666666,5.966666666666666,81240490.66666667
Dimension Films,680.9736842105264,5.53421052631579,81169389.44736843
American Empirical Pictures,2083.0,7.55,81035727.5
Universal Cartoon Studios,235.0,5.6,80936232.0
LightWorkers Media,362.5,5.6,80930687.5
IM3 Entertainment,523.0,6.4,80916492.0
Hostel LLC,913.0,5.7,80578934.0
Raw Nerve,913.0,5.7,80578934.0
Disney,318.0,6.2,80383290.0
Nightfall Productions,510.0,5.9,80253908.0
Black & White Productions,368.0,5.6,80197993.0
Finding Forrester Productions,305.0,7.0,80049764.0
Fountainbridge Films,305.0,7.0,80049764.0
Gravier Productions,970.8,6.58,79926762.8
Rickshaw Productions,633.3333333333334,6.433333333333334,79788557.33333333
What to Expect Productions,611.0,5.8,79700000.0
Marvel Knights,730.5,5.15,79653364.0
Runteldat Entertainment,264.6666666666667,5.3,79561163.33333333
Robert Simonds Productions,444.3,5.340000000000001,79408528.5
Principato-Young Entertainment,596.6666666666666,5.466666666666666,79292803.33333333
Canal+,1352.1875,6.5625,79030649.6875
The Montecito Picture Company,629.1666666666666,6.1000000000000005,78904857.5
Huayi Brothers Media,1740.75,6.425,78887227.25
Intermedia Films,456.4375,5.925,78804465.0
The Weinstein Company,1397.3125,6.6343749999999995,78655804.5625
Canadian Film or Video Production Tax Credit (CPTC),994.75,5.75,78653367.0
EuropaCorp,1409.0,6.257142857142857,78648714.71428572
Hacienda Productions,431.0,5.5,78382433.0
TOKYOPOP,710.0,5.4,78309131.0
Newbridge Film Capital,3832.0,7.4,78054825.0
Dominion Productions,189.0,4.7,78000586.0
International Production Company,690.5,5.85,77957882.0
Equity Pictures Medienfonds GmbH & Co. KG II,519.0,6.2,77944725.0
Hostage GmbH,519.0,6.2,77944725.0
Sentinel Productions,230.0,5.8,77920346.0
Possessed Pictures,1611.0,6.8,77712439.0
Simon Fields Productions,529.0,6.6,77516304.0
Craven-Maddalena Films,528.5,5.775,77161173.25
AFG Talons Productions,341.0,4.9,76932943.0
MTV Films,582.8125,6.3125,76858154.9375
Filmförderung Hamburg,593.0,6.2,76578641.0
Image Entertainment,526.0,5.85,76551844.5
Triptych Pictures,666.0,6.4,76488889.0
Dimension Films (US version),666.0,6.4,76488889.0
See-Saw Films,1098.0,7.2,76452230.0
CJ Entertainment,1865.5,6.95,76440469.0
H2F Entertainment,802.5,5.25,76373619.0
Envision Entertainment Corporation,997.5,6.15,76144130.25
Crystal City Entertainment,924.0,6.5,75993061.0
Kasdan Pictures,574.0,5.2,75715436.0
France 3 Cinéma,546.3333333333334,6.933333333333333,75702572.66666667
98 MPH Productions,112.0,6.5,75597042.0
Jon Shestack Productions,316.5,6.05,75588929.5
HorrorFlix,784.0,6.2,75505973.0
Andell Entertainment,356.0,6.35,75500033.0
Phoenix Pictures,1022.1818181818181,5.827272727272727,75454915.0
Count of Monte Cristo Ltd.,463.0,7.3,75395048.0
Evamere Entertainment,824.0,6.8,75225693.0
Herrick Entertainment,857.0,6.1,75182141.5
Vendian Entertainment,1480.25,6.7749999999999995,75127325.0
DNA Films,1284.2,6.959999999999999,75094102.6
The Affleck/Middleton Project,1553.0,7.5,75026965.0
CMP Entertainment,1553.0,7.5,75026965.0
K Period Media,1553.0,7.5,75026965.0
B Story,1553.0,7.5,75026965.0
Mainframe Entertainment,337.0,5.7,74597643.0
Fantail Films Inc.,213.0,6.2,74541707.0
Core Productions,531.0,5.5,74208267.0
Munich Film Partners New Century & Company (MFP) Core Productions,531.0,5.5,74208267.0
Horsepower Films,531.0,5.5,74208267.0
Jean Doumanian Productions,497.0,6.9,74188937.0
Chris Lee Productions,440.0,5.333333333333333,73899736.33333333
H2S2 Filmproduktionsgesellschaft,1205.0,6.0,73762516.0
Beijing Happy Pictures Cultural Communications Co.,405.0,7.3,73276047.0
Wonderland Films,405.0,7.3,73276047.0
Kite Runner Holdings,405.0,7.3,73276047.0
Ebeling Group,405.0,7.3,73276047.0
Why Not Productions,1383.4,6.24,73190843.6
Nu-Image Films,382.0,5.9,73174566.0
InVenture Entertainment,382.0,5.9,73174566.0
Wonder works studios entertainment group,445.0,5.7,72700000.0
Luna Pictures,494.0,6.0,72436439.0
ASAF,494.0,6.0,72436439.0
Reel FX Creative Studios,361.3333333333333,6.266666666666667,72285884.0
Fitzwilliam Productions,687.0,5.7,72178895.0
Spanknyce Films,687.0,5.7,72178895.0
80 Days Productions,687.0,5.7,72178895.0
O.N.C. Entertainment,233.0,5.7,72028752.0
Time Productions,233.0,5.7,72028752.0
Chartoff-Winkler Productions,950.6666666666666,5.766666666666667,71990524.0
Arc Productions,728.5,6.6,71916230.0
Millennium Films,849.6,5.783333333333333,71870741.8
Casey Silver Productions,249.2,5.64,71823496.4
Canal Plus,642.6666666666666,6.266666666666666,71810584.33333333
Camelot Pictures,705.5,6.449999999999999,71712534.5
StudioCanal,691.0384615384615,6.184615384615384,71535083.1923077
Bona Fide Productions,752.6,6.88,71168773.4
Hopscotch Films,701.0,5.1,71154592.0
Translux,724.0,5.0,71009334.0
Munich Film Partners & Company (MFP) ROE Production,178.0,6.0,71000000.0
Middle Fork Productions,200.0,4.9,70992898.0
Out of the Blue... Entertainment,325.6666666666667,5.633333333333333,70872704.66666667
STX Entertainment,987.1666666666666,6.3500000000000005,70825016.5
Furthur Films,174.66666666666666,5.6000000000000005,70783892.66666667
Alta Loma Entertainment,548.0,5.6,70442940.0
Closest to the Hole Productions,869.7142857142857,6.342857142857143,70409974.85714285
Yuma,1210.0,6.9,70016220.0
First Light Production,1292.3333333333333,6.666666666666667,69996560.66666667
Hit & Run Productions,2120.0,7.4,69959751.0
Imagi Animation Studios,384.5,6.05,69850031.0
Universal Animation Studios,109.0,6.1,69834815.0
Nu Image Films,892.1428571428571,5.8,69449119.71428572
Proposal Productions,258.0,5.3,69307224.0
Underground,258.0,5.3,69307224.0
River Road Entertainment,1382.875,6.887499999999999,69011464.875
Focus Features,885.53125,6.625,69002540.8125
TriStar Pictures,742.7083333333334,6.058333333333334,68730154.41666667
Smoke House,755.0,5.9,68729358.0
Sid & Marty Krofft Pictures,387.0,5.4,68688831.0
Leverage Entertainment,859.0,6.2749999999999995,68652413.75
Anonymous Content,1239.2105263157894,6.431578947368421,68574527.73684211
Emergency Films,1275.0,6.6,68572378.0
Apotheosis Media Group,1275.0,6.6,68572378.0
Troika Pictures,1275.0,6.6,68572378.0
Warner Bros. Feature Animation,302.0,5.6,68514844.0
Double Feature Films,870.0,6.407692307692307,68478063.84615384
Crying Box Productions,534.0,5.5,68369434.0
Ten Thirteen Productions,534.0,5.5,68369434.0
Ghost Ship Films Pty. Ltd.,540.0,5.3,68349884.0
Moonrise,1701.0,7.6,68263166.0
Epsilon Motion Pictures,474.0,5.893939393939394,68218007.12121212
FilmColony,1588.6666666666667,6.533333333333334,67902455.66666667
Hearst Entertainment Productions,83.0,5.9,67800064.0
Kendrick Brothers Productions,92.0,6.9,67790117.0
Lotus Pictures,307.0,6.2,67631903.0
Empire Pictures,307.0,6.2,67631903.0
Miramax Films,717.0980392156863,6.515686274509803,67383744.52941176
Canal+ España,1244.0,6.766666666666667,67342844.0
Pacific Renaissance Pictures Ltd.,194.0,4.6,67192859.0
Friendly Films (II),351.5,5.199999999999999,67132746.5
Asis Productions,1859.0,6.4,66980456.0
Tonik Productions,1859.0,6.4,66980456.0
Transmission Pictures,516.0,4.7,66821036.0
Baldwin Entertainment Group,333.75,6.0249999999999995,66741279.75
Screen Gems,766.5675675675676,5.848648648648648,66599425.64864865
Sahara Productions,402.5,5.15,66567460.5
Mutant Enemy Productions,2314.0,6.6,66486080.0
Neal H. Moritz Productions,444.0,5.5,66468332.0
Odd Lot Entertainment,1801.0,6.45,66455501.25
Nine Yards Productions,411.0,5.9,66263716.0
Southpaw Entertainment,821.0,7.2,66122026.0
Vendome Pictures,1166.3333333333333,6.266666666666667,65963555.0
Crystal Lake Entertainment,453.0,5.15,65930314.0
16 Block Productions,675.0,6.2,65664721.0
Sierra/Affinity,2052.0,7.4,65663276.0
HorsePower Entertainment,515.0,6.9,65565672.0
Don Carmody Productions,1116.0,5.85,65549832.75
Greenlit Rights,488.0,5.8,65464324.0
Patalex Productions,1106.0,6.35,65295500.0
Boies / Schiller Film Group,1045.5,6.65,65071074.5
Pastel,1831.0,7.3,65046687.0
X-Filme Creative Pool,1250.3333333333333,6.133333333333333,64952251.0
Skyline (Baker St),708.0,6.6,64822796.0
New Crime Productions,911.0,5.9,64572262.0
87Eleven,3153.5,6.65,64553923.5
Immortal Entertainment,304.0,6.4,64437847.0
Quality Growth International Ltd.,304.0,6.4,64437847.0
Bron Creative,750.0,6.7,64414761.0
MACRO,750.0,6.7,64414761.0
Valhalla Motion Pictures,551.8461538461538,5.207692307692308,64347099.76923077
Teitler Film,808.0,6.1,64321501.0
Lynch Siderow Productions,355.0,6.1,64282312.0
Copenhagen Film Fund,1689.0,7.4,64191523.0
Pretty Pictures,1689.0,7.4,64191523.0
Senator Global Productions,1689.0,7.4,64191523.0
ReVision Pictures,1689.0,7.4,64191523.0
Kvinde Films,1689.0,7.4,64191523.0
Taxshelter. be,1689.0,7.4,64191523.0
Showtime Networks,1133.0,5.8,64188367.0
Diamond Films,1133.0,5.8,64188367.0
Reiner / Greisman Productions,545.0,6.466666666666666,64165537.0
Hopscotch Features,847.5,7.05,64032301.5
Blackfriars Bridge Films,718.5,6.9,63975925.5
Horseshoe Bay Productions,513.0,5.800000000000001,63875725.0
Starz Media,102.0,5.1,63800345.0
Vanguard Animation,102.0,5.1,63800345.0
Studiopolis,102.0,5.1,63800345.0
Holleran Company,1284.0,6.5,63782078.0
Sechzehnte Babelsberg Film,1284.0,6.5,63782078.0
Neunte Babelsberg Film,1284.0,6.5,63782078.0
Buena Vista,477.0,6.6,63754792.5
Weston Pictures,438.0,6.4,63543328.0
Lions Gate Films,596.7857142857143,6.160714285714286,63485083.53571428
Brat Na Pont Productions,223.0,6.0,63215872.0
Jeepers Creepers II,304.0,5.5,63102666.0
Farraday Films,777.0,6.1,63100000.0
Blueeyes Productions,777.0,6.1,63100000.0
Bloom,2382.0,7.0,62788218.0
Nice Guys,2382.0,7.0,62788218.0
Misty Mountains,2382.0,7.0,62788218.0
Chime Films,209.0,5.4,62771059.0
The Jacobson Company,424.0,5.25,62750700.5
NuAmerica Entertainment,313.0,6.0,62646763.0
Province of British Columbia Film Incentive BC,299.0,5.433333333333333,62619213.666666664
Stone Village Pictures,547.0,5.5,62616646.0
Emmett/Furla Films,617.7777777777778,5.816666666666666,62481113.277777776
Participant Media,677.0370370370371,6.511111111111112,62367501.88888889
Ocean Pictures,538.0,4.6,62357900.0
Beacon Pictures,278.1666666666667,6.333333333333333,62209177.0
Pariah Entertainment Group,927.5,6.300000000000001,61998385.0
Harpo Films,501.3333333333333,7.2,61964957.666666664
Toei Animation,377.0,6.8,61768190.0
BIM Distribuzione,196.5,6.75,61748674.5
Castle Rock Entertainment,471.7894736842105,6.194736842105263,61697895.78947368
TF1 Films Production,1405.375,6.2875,61671140.0
David Foster Productions,402.6666666666667,5.633333333333333,61625914.666666664
Origin Pictures,454.0,7.3,61619773.0
Omnilab Media,705.5,6.35,61299951.0
Friday Night Lights LLC,154.0,7.0,61255921.0
MDBF Filmgesellschaft mbH & Company KG,154.0,7.0,61255921.0
Tollin/Robbins Productions,288.25,5.9750000000000005,61078697.25
Red Horizon Productions,374.0,5.7,60874615.0
Film4,1259.125,6.768750000000001,60798406.0625
Red Hour Productions,1363.0,6.1,60780981.0
Tenth Planet Productions,1363.0,6.1,60780981.0
VH1 Television,1363.0,6.1,60780981.0
Watermark,2993.0,7.2,60722734.0
Buckaroo Entertainment,777.5,5.75,60652837.75
Unique Features,871.0,5.75,60611904.0
Material Pictures,899.6666666666666,5.8,60560261.0
Radical Media,830.6666666666666,6.166666666666667,60549153.666666664
Commission du Film France,662.0,6.5,60474340.0
Tohokushinsha Film,662.0,6.5,60474340.0
Commission du Film Île-de-France,662.0,6.5,60474340.0
Pricel,662.0,6.5,60474340.0
Perdido Productions,726.0,6.459999999999999,60468303.8
Rocklock Films,384.0,6.2,60462347.0
Y Productions,943.0,7.2,60427839.0
Mediana Productions Filmgesellschaft,943.0,7.2,60427839.0
Newmarket Films,500.0,7.0,60378584.0
Blueprint Pictures,845.5,6.85,60256024.5
Fast Track Productions,103.0,6.8,60251371.0
Runteam Ltd.,681.0,6.7,60222298.0
R.P. Productions,681.0,6.7,60222298.0
Ombra Films,910.5,6.35,60150379.0
Tequila Gang,1734.5,6.5,60125697.0
Onda Entertainment,1034.5,6.6,60122795.5
Belle Pictures,1017.0,5.6,60052138.0
Medienproduktion Poseidon Filmgesellschaft,203.0,5.7,60000000.0
Laura Bickford Productions,203.0,5.7,60000000.0
Lakeshore Entertainment,829.1875,5.95625,59952363.5625
2S Films,304.0,5.9,59901913.0
Wild Ocean Films,304.0,5.9,59901913.0
Chambara Pictures,963.5,6.1,59805813.0
Sound for Film,522.0,6.55,59715577.0
Monarch Pictures,246.0,6.1,59638686.5
Film 4,1006.0,7.0,59389433.0
MID Foundation,331.0,6.25,59374335.0
Fox Searchlight Pictures,853.9772727272727,6.659090909090909,59284588.47727273
Cinerenta-Cinebeta,731.0,6.1,59217789.0
VCL Communications,731.0,6.1,59217789.0
Alberta Film Development Program of the Alberta Government,454.0,5.6,59192128.0
Chuck Productions,454.0,5.6,59192128.0
Milestone Entertainment,454.0,5.6,59192128.0
Gran Via Productions,324.6,6.279999999999999,59096495.0
Blue-Tongue Films,1077.0,6.7,58978653.0
Ahimsa Films,1077.0,6.7,58978653.0
Eyetronics,301.5,6.1,58891395.5
Timnick Films,178.0,6.4,58878723.0
Blue Gardenia Productions,178.0,6.4,58878723.0
Tatiale Films,178.0,6.4,58878723.0
Mad Chance,403.53846153846155,6.1923076923076925,58782815.384615384
Dasym Enetertainment,181.0,5.5,58500000.0
Talent International Media,181.0,5.5,58500000.0
Talent International Film Cultural Company,181.0,5.5,58500000.0
JC Group International,181.0,5.5,58500000.0
InterTitle Films,181.0,5.5,58500000.0
Cider Mill Pictures,181.0,5.5,58500000.0
Ubu Productions,142.0,5.8,58405313.0
Windy Hill Pictures,663.5,6.050000000000001,58350997.5
Brooklyn Films II,445.0,5.7,57958696.0
Riff Raff Film Productions,445.0,5.7,57958696.0
Natural Nylon Entertainment,445.0,5.7,57958696.0
Blue Flower Productions,445.0,5.7,57958696.0
Filmauro,445.0,5.7,57958696.0
Upstairs Canada Productions,254.0,5.3,57881056.0
New Upstairs Productions,254.0,5.3,57881056.0
Storefront Pictures,354.0,5.949999999999999,57803949.5
Wales Creative IP Fund,703.0,6.1,57777106.0
Film Victoria,703.0,6.1,57777106.0
Ambience Entertainment,703.0,6.1,57777106.0
Scion Films,752.9166666666666,6.675,57738776.416666664
Witt/Thomas Productions,617.5,6.9,57737041.0
Internationale Filmproduktion Blackbird Erste,610.0,6.0,57490374.0
Patalex V Productions Limited,322.0,6.1,57479076.0
Mandate Pictures,783.7857142857143,6.242857142857142,57426714.071428575
Burke/Samples/Foster Productions,387.0,6.0,57223890.0
Cub Eight Productions,387.0,6.0,57223890.0
Revelations Entertainment,438.5,6.35,57173503.75
Potboiler Productions,486.5,6.7,57010762.5
Management 360,622.0,5.725,57001960.5
Roger Birnbaum Productions,756.0,6.2,56932305.0
Flower Films,2399.5,6.800000000000001,56807017.5
Clinica Estetico,441.0,6.366666666666667,56744155.0
Schroeder Hoffman Productions,275.0,6.0,56714147.0
SAI Productions,590.0,4.9,56681566.0
Elektra Productions,590.0,4.9,56681566.0
Handsomecharlie Films,608.0,5.96,56582408.4
Anton Capital Entertainment (ACE),902.1666666666666,6.433333333333334,56560250.666666664
New Redemption Pictures,194.0,5.7,56359980.0
Electric City Entertainment,1653.75,7.1,56352225.0
VN Productions,284.0,5.5,56309766.0
The Complex Studio,1356.0,7.4,56308881.0
Ventanarosa Productions,397.0,7.3,56298474.0
Handprint Entertainment,397.0,7.3,56298474.0
Into the Wild,3139.0,7.8,56255142.0
Doom Productions,619.0,5.0,55987321.0
Reaper Productions,619.0,5.0,55987321.0
Distant Planet Productions,619.0,5.0,55987321.0
Gaylord Films,897.0,6.8,55647489.0
Dylan Sellers Productions,402.25,5.675,55306511.5
Truth Entertainment,2973.0,7.9,55198285.0
DNA Productions,375.0,5.5,55181129.0
Legendary Entertainment,375.0,5.5,55181129.0
Wayfare Entertainment,215.5,6.15,55127032.5
Corus Entertainment,867.0,7.2,55112356.0
Astral Media,867.0,7.2,55112356.0
Serendipity Point Films,867.0,7.2,55112356.0
Kudos Film and Television,867.0,7.2,55112356.0
Shine Pictures,867.0,7.2,55112356.0
Téléfilm Canada,867.0,7.2,55112356.0
MGM,171.0,6.2,55030051.0
Baltimore Spring Creek Pictures,385.0,5.7,55003135.0
Face Productions,385.0,5.7,55003135.0
Zero Gravity Management,910.3333333333334,6.666666666666667,54890111.333333336
Sean S. Cunningham Films,451.6666666666667,5.5,54860754.333333336
Goldenlight Films,770.0,7.1,54837234.0
Trackform Film Productions,180.0,4.5,54744738.0
Plunge Pictures LLC,320.0,5.3,54667954.0
Redbus Pictures,274.0,6.8,54600000.0
Davis Films,274.0,6.8,54600000.0
Tohokushinsha,274.0,6.8,54600000.0
Insurge Pictures,399.0,5.8999999999999995,54472383.666666664
Lee Daniels Entertainment,544.0,6.3999999999999995,54061843.0
Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA),1032.25,6.45,53918206.0
Stoller Global Solutions,466.0,5.7,53909751.0
Pie Films Inc.,1055.0,6.8,53676580.0
Blum Hanson Allen Films,1055.0,6.8,53676580.0
Interscope Communications,1812.0,6.7,53187659.0
Traveling Picture Show Company (TPSC),1145.0,6.2,53181600.0
United Artists,481.9,6.0600000000000005,52954225.6
Antena 3 Televisión,575.0,6.65,52928367.0
Paramount Vantage,971.75,6.8,52919371.416666664
Entertainment One,605.0,5.5,52882018.0
Tank Caterpillar,605.0,5.5,52882018.0
Steady Aim,605.0,5.5,52882018.0
Neal Street Productions,456.8,6.82,52628059.4
3DTK,896.0,6.0,52597999.0
Paradise/MGN,896.0,6.0,52597999.0
Feelgood Entertainment,896.0,6.0,52597999.0
bob industries,961.0,7.0,52501541.0
DiNovi Pictures,679.6666666666666,6.1000000000000005,52427827.833333336
Nuyorican Productions,1034.0,4.1,52425855.0
Shangri-La Entertainment,284.25,5.4,52362608.0
NDE Productions,209.0,6.2,52322400.0
Colossal Pictures,717.0,5.4,52304001.0
MTV Productions,717.0,5.4,52304001.0
Catch 23 Entertainment,444.0,6.6,52223306.0
FilmDistrict,1504.2222222222222,6.088888888888889,52191492.777777776
Stage 6 Films,791.875,6.362500000000001,52102978.875
Whitaker Entertainment,597.0,6.3,52099090.0
Red Hawk Entertainment,597.0,6.3,52099090.0
Bergsten Music,597.0,6.3,52099090.0
Shutt/Jones Productions,164.0,5.6,51842679.0
Tig Productions,230.0,6.95,51431519.5
Furst Films,646.0,6.0,51416464.0
Pictures in Paradise,646.0,6.0,51416464.0
Australian Film Finance Corporation (AFFC),646.0,6.0,51416464.0
Outlaw Productions (I),489.2,5.9799999999999995,51386699.2
Equity Pictures Medienfonds GmbH & Co. KG III,440.6666666666667,5.3,51176998.666666664
Pistachio Pictures,580.0,6.7,51155219.0
Defiance Productions,580.0,6.7,51155219.0
Nu Image Entertainment GmbH,597.0,5.55,51150450.75
Fidélité Films,927.0,6.9,51148651.0
Broadway Video,928.25,6.125,51102384.75
Scared Productions,1066.0,6.3,51070807.0
Newmarket Capital Group,1111.4,5.840000000000001,51065176.8
Kanbar Entertainment,491.0,6.0,51053787.0
Blue Yonder Films,491.0,6.0,51053787.0
Harbor Picture Company,749.0,6.5,51029361.0
Goodspeed Productions,445.0,7.0,50907234.0
Danny the Dog Prods Ltd.,531.0,6.6,50871113.0
Qian Yian International,531.0,6.6,50871113.0
Clubdeal,531.0,6.6,50871113.0
"Jim Henson Company, The",304.5,6.35,50760574.0
Stars Road Entertainment,460.5,5.45,50625676.0
Hutch Parker Entertainment,631.0,6.8,50548152.0
Sighvatsson Films,676.5,6.449999999999999,50547727.5
Pathé,1304.0,7.033333333333334,50461260.333333336
ELC Productions Ltd.,186.0,5.9,50451307.0
Wildgaze Films,186.0,5.9,50451307.0
Alan Greenspan Productions,186.0,5.9,50451307.0
Little Stranger,435.0,5.933333333333334,50392573.666666664
Partnership Pictures,180.0,5.9,50365377.0
The Shuman Company,844.0,7.0,50363790.0
The Cantillon Company,844.0,7.0,50363790.0
LD Entertainment,606.1666666666666,6.25,50134318.166666664
Chockstone Pictures,1111.75,5.9,49975576.25
Bob Yari Productions,757.0,6.800000000000001,49933544.0
Dark Castle Entertainment,515.5,5.7299999999999995,49902729.6
Mosaic,544.0,5.9,49779728.0
Right of Way Films,1647.25,7.075,49754101.0
ScreenWest,712.0,6.3,49554002.0
Rogue Pictures,736.8888888888889,5.777777777777778,49448765.88888889
DEJ Productions,614.0,6.2,49277034.5
Haunted Movies,1009.5,5.949999999999999,49087516.0
Infinity Media,394.0,6.9,49084830.0
Eagle Vision Inc.,394.0,6.9,49084830.0
Cooper's Town Productions,394.0,6.9,49084830.0
A-Line Pictures,394.0,6.9,49084830.0
Parabolic Pictures,248.0,5.5,49050886.0
Qwerty Films,409.0,6.7,48902953.0
UK Film Council,783.4,6.7,48894267.0
Cort/Madden Productions,195.5,5.4,48826278.0
FilmNation Entertainment,1203.6153846153845,6.6461538461538465,48577873.307692304
Capacity Pictures,391.0,5.8,48418160.0
Beatnik Films,391.0,5.8,48418160.0
May Day Movies,391.0,5.8,48418160.0
Triad Film Works,391.0,5.8,48418160.0
Birnbaum / Barber Productions,443.0,6.166666666666667,48352024.0
SkyLand Entertainment,748.0,5.7,48065672.0
Slate Films,568.0,7.4,48027970.0
Tatfilm,568.0,7.4,48027970.0
Cowboy Films,568.0,7.4,48027970.0
Filmfour,568.0,7.4,48027970.0
Fox International Productions,774.0,5.05,47916442.5
FilmEngine,1021.75,6.575,47809313.25
Hachiko,1769.0,7.7,47801389.0
Opperman Viner Chrystyn Entertainment,1769.0,7.7,47801389.0
CBS Films,627.2727272727273,6.2,47631892.0
Smokewood Entertainment Group,426.0,6.9,47536959.0
Lawrence Bender Productions,310.3333333333333,6.25,47380956.166666664
Hyde Park Entertainment,403.7142857142857,5.957142857142857,47365440.85714286
Motel Movies,2371.5,7.15,47310532.5
Brothers Dowdle Productions,793.0,6.4,47259436.0
American Zoetrope,546.0,6.2875,47253094.375
Lions Gate,475.0,5.3,47241945.0
Visionview Production,238.0,6.2,47175038.0
Grindstone Entertainment Group,316.1666666666667,5.183333333333334,47112427.166666664
Keep Your Head,1430.0,6.6,46907917.5
Exception Wild Bunch,395.0,6.0,46770602.0
Romero-Grunwald Productions,395.0,6.0,46770602.0
Michaels-Goldwyn,402.5,5.699999999999999,46516724.5
Cent Productions Inc.,188.0,6.3,46442528.0
Di Bonaventura Picture,936.0,6.2,46221189.0
SND,1467.0,5.7,46216641.0
Saville Productions,682.0,7.2,46152411.0
Napoleon Pictures Limited,567.0,6.7,46118097.0
Carnival Films,567.0,6.7,46118097.0
Access Films,567.0,6.7,46118097.0
Patrick Aiello Productions,300.0,5.7,46069568.0
Altus Media,1203.0,7.2,45967935.0
Bel Air Entertainment,283.0,5.92,45841676.8
Bac Films,359.0,6.8,45742101.0
Five Roses,359.0,6.8,45742101.0
Cloud Eight Films,1703.6666666666667,7.066666666666667,45640900.333333336
Pioneer Pictures,261.0,6.2,45636368.0
WV Films LLC,247.0,5.5,45479110.0
Infinity Features Entertainment,671.0,5.9,45465299.0
Random Films,513.5,5.300000000000001,45369424.5
Spy Next Door,351.0,5.5,45236543.0
Kintop Pictures,475.5,5.9,45181828.0
Knightsbridge Entertainment,831.5,6.1000000000000005,44829252.25
Top Rope,1031.0,7.3,44703995.0
Big Talk Productions,1473.0,6.35,44489325.0
Disney Toon Studio,68.0,6.6,44460850.0
"""DIA"" Productions GmbH & Co. KG",261.0,5.8,44350926.0
Joseph Nittolo Entertainment,261.0,5.8,44350926.0
Open Road Films,968.4,5.99,44348085.5
Blue Sky Films,672.0,6.1000000000000005,44277509.333333336
Tezuka Production Company Ltd.,420.0,6.1,44091067.0
Road Rebel,272.3333333333333,5.133333333333334,44070861.333333336
TF1 Films Productions,1724.0,6.6,43928932.0
Backup Media,1126.0,7.5,43884652.0
BSM Studio,1126.0,7.5,43884652.0
Madacy Entertainment,217.0,5.1,43807404.5
Wessler Entertainment,479.5,4.7,43629144.5
Vast Entertainment,1372.0,6.8,43528634.0
Energy Entertainment,950.0,6.4,43480822.0
Material,203.33333333333334,5.266666666666667,43343130.666666664
"Screen Gems, Inc.",256.0,5.6,43300077.5
Big Indie Pictures,955.3333333333334,7.2,43249123.0
Storefront Films,878.0,5.9,43165571.0
Nick Wechsler Productions,857.0,6.214285714285714,43064437.428571425
Tripod Entertainment,684.0,6.0,43061982.0
Spitfire Pictures,1155.0,5.8,42930462.0
Kevin Messick Productions,329.0,6.5,42886719.0
Mile High Productions,329.0,6.5,42886719.0
Krane Entertainment,290.0,6.2,42792561.0
Sidney Kimmel Entertainment,860.8333333333334,6.575,42688114.583333336
Mandalay Pictures,416.22222222222223,6.555555555555556,42686037.11111111
BBC Films,585.7142857142857,6.728571428571428,42667140.928571425
Tremendum Pictures,370.0,4.9,42664410.0
Bangkok Dangerous,336.0,5.0,42487390.0
Initial Entertainment Group,336.0,5.0,42487390.0
Twins Financing,776.0,6.366666666666667,42373382.333333336
Foxstar,237.0,7.7,42345360.0
Red Chillies Entertainment,237.0,7.7,42345360.0
Dead Crow Productions,451.0,5.8,42333295.0
Fourth Kind Productions,451.0,5.8,42333295.0
Saga Film,451.0,5.8,42333295.0
Blue Askew,734.0,6.1,42105111.0
Allspark Pictures,433.5,5.6,42019715.0
Film Capital Europe Funds (FCEF ),1881.0,7.2,42000000.0
Clifford Werber Productions,489.5,6.05,41843992.0
Madison 23,369.0,6.35,41840645.0
Internationale Filmproduktion,243.0,4.3,41819064.0
Rainmaker Entertainment,262.5,5.550000000000001,41709486.0
Studio Babelsberg StudioBabelsberg Motion Pictures,1296.0,6.7,41596251.0
Columbia TriStar,273.0,5.6,41325328.0
Buena Vista International,144.0,5.6,41323171.0
Cecchi Gori Group,144.0,5.6,41323171.0
Pandora Pictures,1057.0,7.5,41227069.0
Hyde Park Films,183.28571428571428,5.385714285714286,41076449.0
Peach Trees,1971.0,6.6,41037742.0
Rena Film,1971.0,6.6,41037742.0
John US Productions,375.0,5.9,41009669.0
Landscape Entertainment,375.0,5.9,41009669.0
Artémis Productions,952.5,7.300000000000001,40950339.0
Cobalt Media Group,216.25,6.1,40896522.75
Andale Pictures,343.0,5.6,40855419.0
"Weinstein Company, The",470.3333333333333,5.933333333333333,40833431.666666664
Rogue Films,422.0,6.0,40452643.0
Rooks Nest Entertainment,1471.0,6.3,40423945.0
Mott Street Pictures,1471.0,6.3,40423945.0
Pulse Films,1471.0,6.3,40423945.0
